"","street","zipcode","City","price","PublishedDate","buildKind","ConstructionYear","LivingArea","LotArea","Volume","Rooms","Bedrooms","Bathrooms","EnergyLable","Garden","GardenArea","Depth","Width","GardenAim","Storage","ExStor_TOT","PricePerM2","CityAmersfoort","CityAmsterdam","CityDen.Bosch","CityDen.Haag","CityEindhoven","CityGroningen","CityHaarlem","CityMiddelburg","CityRotterdam","CityTilburg","CityUtrecht","CityZwolle","buildKindBestaande.bouw","buildKindNieuwbouw","EnergyLableA","EnergyLableB","EnergyLableC","EnergyLableD","EnergyLableE","EnergyLableF","EnergyLableG","Gardengarden","Gardenpatio","Gardenterras.balkon","GardenAimEast","GardenAimNorth","GardenAimOther","GardenAimSouth","GardenAimWest","Storageindoor","Storageoutdoor","Total_reported","Hospital_admission","Deceased"
"7559","Veenendaalstraat 11","5036 WL","Tilburg",250000,2021-03-09,"Bestaande bouw","2009",115,29,421,3,2,1,"A","NoGarden",0,0,0,"NoGarden","outdoor",0,2173.9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,0,0
"7560","Jacob van Ruysdaellaan 2","5056 CD","Tilburg",4e+05,2021-03-05,"Bestaande bouw","1969",136,233,565,5,4,1,"D","garden",81,8.85,9.2,"South","outdoor",26,2941.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,75,0,0
"7561","Hanekamp 37","8023 TD","Zwolle",287500,2021-03-04,"Bestaande bouw","1930",98,76,446,5,3,1,"F","patio",0,0,0,"NoGarden","outdoor",23,2933.7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,21,1,0
"7562","Robert Fruinstraat 16","5046 DS","Tilburg",275000,2021-03-03,"Bestaande bouw","2005",102,120,345,5,3,1,"B","garden",50,6.7,7.5,"North","outdoor",7,2696.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,104,0,0
"7563","Avondrood 30","3454 SE","Utrecht",389000,2021-03-02,"Bestaande bouw","1992",128,161,427,5,4,1,"B","garden",55,9.5,5.75,"North","outdoor",6,3039.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,56,1,0
"7564","Oranjesingel 22","5056 XA","Tilburg",6e+05,2021-02-27,"Bestaande bouw","1971",162,688,690,5,3,2,"D","garden",0,0,0,"NoGarden","outdoor",24,3703.7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,59,0,0
"7565","Schaepmanstraat 22","5041 AR","Tilburg",240000,2021-02-22,"Bestaande bouw","1915",97,156,400,5,3,1,"F","garden",64,10,4.8,"South","outdoor",27,2474.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,40,0,0
"7566","Leharstraat 11","5011 KA","Tilburg",225000,2021-02-20,"Bestaande bouw","1939",109,284,417,5,3,1,"G","garden",138,27.5,7,"South","outdoor",28,2064.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,59,2,0
"7567","Mauritsstraat 50","3583 HS","Utrecht",1295000,2021-02-20,"Bestaande bouw","1903",208,148,821,7,6,2,"E","garden",52,9.2,6.2,"East","outdoor",37,6226,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,60,1,1
"7568","Karel van Manderstraat 38","2014 VE","Haarlem",5e+05,2021-02-06,"Bestaande bouw","1925",120,105,397,6,5,1,"F","garden",31,7.11,5.23,"West","outdoor",28,4166.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,26,0,1
"7569","Bredaseweg 410 - 410A","5037 LH","Tilburg",995000,2021-02-04,"Bestaande bouw","1928",484,1952,1910,14,13,2,"G","terras/balkon",0,0,0,"NoGarden","outdoor",137,2055.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,56,0,0
"7570","Irisstraat 6","2015 AT","Haarlem",945000,2021-01-26,"Bestaande bouw","1999",181,291,680,6,5,2,"B","garden",116,10.5,11,"West","indoor",29,5221,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,32,0,0
"7571","Rauwbrakenweg 14","5056 EJ","Tilburg",275000,2020-12-04,"Bestaande bouw","1965",85,202,322,4,3,1,"E","garden",75,11,8.5,"North","outdoor",20,3235.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,146,0,0
"7572","Langendijk 50","5045 GT","Tilburg",725000,2020-10-08,"Bestaande bouw","2000",199,838,770,7,4,1,"B","garden",0,0,0,"NoGarden","outdoor",28,3643.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,77,1,0
"7573","Mariahof 23","5056 SG","Tilburg",289500,2020-05-30,"Bestaande bouw","1961",112,253,372,6,3,1,"F","garden",124,20,6.2,"North","outdoor",35,2584.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,0
"7574","Van Lennepstraat 57","3532 TL","Utrecht",385000,2021-05-11,"Bestaande bouw","1906",84,81,318,3,2,1,"F","garden",27,8.9,4.4,"North","outdoor",0,4583.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,99,0,1
"7575","Strausslaan 29","5011 KE","Tilburg",230000,2021-05-08,"Bestaande bouw","1968",102,173,343,5,4,1,"B","garden",90,15,6,"West","outdoor",12,2254.9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,161,0,1
"7576","Fridtjof Nansenstraat 11","2037 CC","Haarlem",375000,2021-05-07,"Bestaande bouw","1987",114,123,393,6,5,1,"C","garden",44,9,4.9,"North","NoStorage",13,3289.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,73,0,0
"7577","Gasthuislaan 112","2013 TD","Haarlem",325000,2021-05-05,"Bestaande bouw","1910",79,65,285,4,3,1,"F","garden",11,5.94,1.79,"South","outdoor",0,4113.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,47,0,0
"7578","Merwedekade 111","3521 EP","Utrecht",535000,2021-05-02,"Bestaande bouw","1937",91,90,349,4,3,1,"E","garden",15,6,2.5,"East","outdoor",19,5879.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,93,1,0
"7579","Zoelenerf 17","5036 ZV","Tilburg",4e+05,2021-04-28,"Bestaande bouw","2020",128,156,470,4,3,1,"Unknown","garden",66,13.55,5.33,"East","outdoor",6,3125,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,143,1,0
"7580","Generaal Bothastraat 6","2021 JT","Haarlem",475000,2021-04-24,"Bestaande bouw","Voor 1906",102,77,360,6,5,1,"F","garden",29,10.33,4.38,"NoGarden","outdoor",4,4656.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,50,0,0
"7581","Ridderstraat 18","2011 RS","Haarlem",6e+05,2021-04-24,"Bestaande bouw","1880",125,55,440,4,2,1,"F","terras/balkon",8,2.03,4.02,"South","outdoor",8,4800,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,50,0,0
"7582","Sint Josephstraat 63","5017 GD","Tilburg",650000,2021-04-16,"Bestaande bouw","1929",220,262,700,7,6,1,"E","garden",170,18,10,"North","indoor",20,2954.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,208,0,0
"7583","Athenestraat 22","3541 ER","Utrecht",885000,2021-04-09,"Nieuwbouw","2021",194,550,550,7,4,2,"Unknown","garden",35,6.86,5.15,"North","outdoor",18,4561.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,130,0,0
"7584","Bernadottelaan 202","3527 GB","Utrecht",535000,2021-02-16,"Bestaande bouw","1959",105,248,375,5,4,1,"A","garden",98,9.18,10.71,"South","outdoor",7,5095.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,38,1,2
"7585","Goirkestraat 7","5046 GC","Tilburg",895000,2020-05-16,"Bestaande bouw","1861",460,1170,1720,13,7,1,"G","garden",943,0.41,0.23,"North","indoor",30,1945.7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
"7586","Forelkolk 41","8017 PM","Zwolle",270000,2021-05-05,"Bestaande bouw","1991",93,278,278,4,2,1,"C","terras/balkon",0,0,0,"NoGarden","indoor",22,2903.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22,1,1
"7587","Burgemeester Norbruislaan 380","3555 EP","Utrecht",275000,2021-05-03,"Bestaande bouw","1960-1970",63,201,201,2,1,1,"D","NoGarden",0,0,0,"NoGarden","outdoor",11,4365.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,159,2,1
"7588","Ringbaan-Zuid 212","5022 PR","Tilburg",3e+05,2021-04-30,"Bestaande bouw","2004",89,286,286,3,2,1,"C","terras/balkon",0,0,0,"NoGarden","indoor",35,3370.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,117,1,0
"7589","Eerste Oosterparklaan 90 b","3544 AK","Utrecht",275000,2021-04-30,"Bestaande bouw","2005",68,216,216,2,1,1,"A","terras/balkon",0,0,0,"NoGarden","indoor",36,4044.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,164,1,1
"7590","Stadionlaan 63","3583 RC","Utrecht",3e+05,2021-04-27,"Bestaande bouw","1958",69,237,237,4,3,1,"Unknown","terras/balkon",0,0,0,"NoGarden","indoor",13,4347.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,114,4,1
"7591","Van Hoornekade 215","3554 AV","Utrecht",299000,2021-04-23,"Bestaande bouw","1931",85,275,275,4,3,1,"F","terras/balkon",0,0,0,"NoGarden","outdoor",12,3517.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,236,2,1
"7592","Van Weerden Poelmanlaan 86","3527 KR","Utrecht",3e+05,2021-04-21,"Bestaande bouw","1968",96,318,318,4,3,1,"E","NoGarden",0,0,0,"NoGarden","outdoor",6,3125,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,154,2,1
"7593","Broekhovenseweg 45","5021 LB","Tilburg",225000,2021-04-20,"Bestaande bouw","2014",98,380,380,3,1,1,"Unknown","garden",49,10,4.9,"South","NoStorage",22,2295.9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,88,0,0
"7594","Tanimbarkade 23","3531 WL","Utrecht",325000,2021-04-21,"Bestaande bouw","2014",67,214,214,2,1,1,"A","NoGarden",0,0,0,"NoGarden","NoStorage",8,4850.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2,1
"7595","Herenweg 55","3513 CC","Utrecht",209000,2021-04-17,"Bestaande bouw","1915",35,126,126,2,1,1,"F","garden",0,0,0,"Other","NoStorage",128,5971.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,184,3,0
"7596","Koningin Wilhelminalaan 71","3527 LB","Utrecht",325000,2021-04-13,"Bestaande bouw","1961",75,256,256,4,3,1,"E","terras/balkon",0,0,0,"NoGarden","indoor",15,4333.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,102,4,0
"7597","Touwbaan 38","4331 VA","Middelburg",325000,2021-04-12,"Bestaande bouw","1990",87,264,264,3,2,1,"D","terras/balkon",0,0,0,"NoGarden","indoor",16,3735.6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,21,0,0
"7598","Rachmaninoffplantsoen 12","3533 JW","Utrecht",3e+05,2021-04-12,"Bestaande bouw","1965",91,294,294,4,3,1,"C","NoGarden",0,0,0,"NoGarden","indoor",16,3296.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,107,1,0
"7599","Tobias Asserlaan 344","5042 NZ","Tilburg",175000,2021-04-08,"Bestaande bouw","1964",56,185,185,3,2,1,"E","terras/balkon",0,0,0,"NoGarden","indoor",10,3125,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,118,0,0
"7600","Van der Marckstraat 4 bis","3554 XK","Utrecht",309000,2021-04-12,"Bestaande bouw","1931",92,319,319,5,5,1,"G","terras/balkon",0,0,0,"NoGarden","outdoor",0,3358.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,107,1,0
"7601","Maerten van Heemskerckstraat 60 zwart","2021 ZL","Haarlem",325000,2021-04-09,"Bestaande bouw","1900",60,257,257,2,1,1,"F","NoGarden",0,0,0,"NoGarden","outdoor",6,5416.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,36,2,0
"7602","Victor van Vrieslandstraat 41","2025 LT","Haarlem",225000,2021-04-09,"Bestaande bouw","1978",60,183,183,2,1,1,"E","terras/balkon",0,0,0,"NoGarden","indoor",12,3750,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,36,2,0
"7603","Schotlandstraat 240","2034 LJ","Haarlem",237500,2021-04-09,"Bestaande bouw","1964",82,266,266,4,3,1,"E","terras/balkon",0,0,0,"NoGarden","indoor",12,2896.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,36,2,0
"7604","Huibertplaat 75","8032 DG","Zwolle",235000,2021-04-07,"Bestaande bouw","1977",82,267,267,3,2,1,"B","terras/balkon",0,0,0,"NoGarden","indoor",27,2865.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,27,1,1
"7605","Europalaan 425","5042 ZH","Tilburg",205000,2021-04-02,"Bestaande bouw","1963",70,230,230,3,2,1,"E","NoGarden",0,0,0,"NoGarden","indoor",17,2928.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,119,1,0
"7606","Engelandlaan 298","2034 NJ","Haarlem",245000,2021-04-03,"Bestaande bouw","1965",104,335,335,6,5,1,"E","NoGarden",0,0,0,"NoGarden","indoor",12,2355.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,89,0,0
"7607","Prattenburg 107","2036 SE","Haarlem",279000,2021-04-01,"Bestaande bouw","1980",98,305,305,3,2,1,"C","terras/balkon",0,0,0,"NoGarden","outdoor",16,2846.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,38,1,0
"7608","Berlagelaan 52","2033 WN","Haarlem",375000,2021-04-02,"Bestaande bouw","2014",93,290,290,3,2,1,"A","terras/balkon",0,0,0,"NoGarden","indoor",12,4032.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,81,3,2
"7609","Berckheydestraat 1ZW","2021 EP","Haarlem",250000,2021-03-30,"Bestaande bouw","1900",53,185,185,1,1,1,"D","garden",17,3.5,4.9,"West","outdoor",4,4717,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,66,1,0
"7610","Groenmarktstraat 5","3521 AV","Utrecht",499000,2021-03-31,"Bestaande bouw","2006",112,357,357,3,2,1,"A","terras/balkon",0,0,0,"NoGarden","indoor",11,4455.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,159,2,1
"7611","Pieter Vreedeplein 131","5038 BW","Tilburg",445000,2021-03-29,"Bestaande bouw","2007",135,460,460,4,3,1,"B","NoGarden",0,0,0,"NoGarden","outdoor",17,3296.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,0
"7612","Spaarndamseweg 300","2021 KB","Haarlem",275000,2021-03-26,"Bestaande bouw","1936",60,203,203,2,1,1,"E","garden",32,6.25,5.05,"West","outdoor",4,4583.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,68,0,0
"7613","Piusplein 48 05","5038 WN","Tilburg",375000,2021-03-25,"Bestaande bouw","2009",97,317,317,3,2,1,"A","NoGarden",0,0,0,"NoGarden","outdoor",12,3866,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,0,0
"7614","Sint Barbaragang 5 A","4331 HZ","Middelburg",299000,2021-03-22,"Bestaande bouw","2021",87,296,296,3,2,1,"B","terras/balkon",0,0,0,"NoGarden","outdoor",0,3436.8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,29,0,0
"7615","Sint Barbaragang 5","4331 HZ","Middelburg",297500,2021-03-22,"Bestaande bouw","2021",80,275,275,3,2,1,"B","terras/balkon",0,0,0,"NoGarden","outdoor",0,3718.8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,29,0,0
"7616","Voltstraat 50","5021 SE","Tilburg",375000,2021-03-19,"Bestaande bouw","2004",129,403,403,3,2,1,"B","terras/balkon",24,7.81,3.02,"South","outdoor",31,2907,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,102,1,0
"7617","Schreveliusstraat 2 zwart","2014 XR","Haarlem",450000,2021-03-19,"Bestaande bouw","1908",89,354,354,3,2,1,"E","NoGarden",0,0,0,"NoGarden","outdoor",0,5056.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,82,0,0
"7618","Schreveliusstraat 2 zwart","2014 XR","Haarlem",450000,2021-03-19,"Bestaande bouw","1908",89,354,354,3,2,1,"E","NoGarden",0,0,0,"NoGarden","outdoor",0,5056.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,82,0,0
"7619","Westpoint 84","5038 KG","Tilburg",440000,2021-03-15,"Bestaande bouw","2004",153,450,450,3,2,2,"B","NoGarden",0,0,0,"NoGarden","indoor",6,2875.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82,0,0
"7620","Westpoint 33","5038 KG","Tilburg",429000,2021-03-13,"Bestaande bouw","2004",153,410,410,3,2,2,"A","NoGarden",0,0,0,"NoGarden","indoor",15,2803.9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84,0,0
"7621","Nieuwegracht 20 M","3512 LR","Utrecht",335000,2021-03-15,"Bestaande bouw","Voor 1906",66,255,255,2,1,1,"Unknown","NoGarden",0,0,0,"NoGarden","outdoor",0,5075.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,1,0
"7622","Plesmanlaan 30 I","2024 HX","Haarlem",260000,2021-03-12,"Bestaande bouw","1957",58,196,196,3,2,1,"D","terras/balkon",0,0,0,"NoGarden","indoor",26,4482.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,69,0,0
"7623","Zuidpolderstraat 154","2032 PJ","Haarlem",3e+05,2021-03-12,"Bestaande bouw","1988",63,173,173,3,2,1,"C","NoGarden",0,0,0,"NoGarden","NoStorage",11,4761.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0
"7624","Madridplantsoen 45","2034 VN","Haarlem",260000,2021-03-05,"Bestaande bouw","1980",67,218,218,3,2,1,"B","terras/balkon",0,0,0,"NoGarden","outdoor",11,3880.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,33,0,0
"7625","Prins Bernhardlaan 185","2033 WK","Haarlem",375000,2021-03-03,"Bestaande bouw","2014",95,315,315,3,2,1,"A","terras/balkon",0,0,0,"NoGarden","outdoor",15,3947.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,37,0,0
"7626","Trouwlaan 188 -c","5021 WP","Tilburg",210000,2021-02-23,"Bestaande bouw","1983",88,290,290,4,3,1,"C","terras/balkon",0,0,0,"NoGarden","outdoor",16,2386.4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,53,0,0
"7627","Nieuwegracht 21 A","3512 LC","Utrecht",649000,2021-02-12,"Bestaande bouw","2011",121,380,380,3,2,1,"Unknown","terras/balkon",0,0,0,"NoGarden","indoor",16,5363.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,65,1,1
"7628","Bisschop Ophoviusstraat 20","5014 LZ","Tilburg",237500,2021-01-29,"Bestaande bouw","2006",76,244,244,3,2,1,"A","NoGarden",0,0,0,"NoGarden","NoStorage",0,3125,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0
"7629","Thorbeckegracht 73 73A","8011 VR","Zwolle",495000,2020-11-25,"Bestaande bouw","1696",116,451,451,5,3,2,"Unknown","garden",18,6,3,"North","outdoor",13,4267.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,28,0,0
"7630","Nassaustraat 91","5046 NS","Tilburg",175000,2020-11-21,"Bestaande bouw","1956",59,165,165,3,2,1,"E","terras/balkon",0,0,0,"NoGarden","indoor",17,2966.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,94,1,1
"7631","Bijsterveldenlaan 369","5045 ZR","Tilburg",325000,2020-11-20,"Bestaande bouw","1997",120,395,395,4,3,2,"A","terras/balkon",0,0,0,"NoGarden","outdoor",40,2708.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,118,0,1
"7632","Voltstraat 114","5021 SE","Tilburg",439500,2020-10-20,"Bestaande bouw","2004",140,525,525,3,2,1,"A","NoGarden",0,0,0,"NoGarden","indoor",23,3139.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,133,1,3
"7633","Krugerstraat 66","3531 AS","Utrecht",325000,2021-05-14,"Bestaande bouw","1910",66,215,215,3,2,1,"C","garden",29,6.5,4.5,"East","outdoor",5,4924.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,111,1,0
"7634","Werner Helmichstraat 91","3553 JV","Utrecht",325000,2021-05-14,"Bestaande bouw","1932",62,233,233,2,1,1,"G","garden",39,9.13,4.3,"East","outdoor",8,5241.9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,111,1,0
"7635","Prattenburg 313","2036 SL","Haarlem",239000,2021-05-13,"Bestaande bouw","1980",70,215,215,3,2,1,"D","NoGarden",0,0,0,"NoGarden","outdoor",16,3414.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0
"7636","Brouwerskade 55 Zwart","2013 GL","Haarlem",395000,2021-05-12,"Bestaande bouw","1895",68,255,255,2,1,1,"E","garden",15,3.66,4.18,"South","outdoor",6,5808.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,43,2,0
"7637","Spinozaweg 35 bis","3532 SB","Utrecht",289000,2021-05-11,"Bestaande bouw","1932",68,257,257,3,2,1,"F","terras/balkon",0,0,0,"NoGarden","indoor",4,4250,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,99,0,1
"7638","Van Egmondkade 54","3553 JJ","Utrecht",299000,2021-05-12,"Bestaande bouw","1926",58,221,221,3,2,1,"E","garden",48,16,3,"South","outdoor",3,5155.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,133,0,0
"7639","Korfoedreef 133","3562 SH","Utrecht",224000,2021-05-03,"Bestaande bouw","1965",81,287,287,3,2,1,"F","terras/balkon",0,0,0,"NoGarden","outdoor",14,2765.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,159,2,1
"7640","Händellaan 595","8031 ET","Zwolle",345000,2021-04-08,"Bestaande bouw","2007",100,275,275,3,2,1,"G","NoGarden",0,0,0,"NoGarden","outdoor",13,3450,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,64,0,0
